id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7316850396,seattle-tacoma,8000,2006.0,mercedes-benz,benz cls500,,,gas,135000.0,clean,automatic,,,,,,wa
7314707595,ventura county,5400,2007.0,,2007 fordE150,good,8 cylinders,gas,224000.0,clean,automatic,,rwd,full-size,van,white,ca
7312758594,kokomo,29990,2014.0,chevrolet,silverado 1500 double,good,8 cylinders,gas,26129.0,clean,other,1GCVKREC7EZ196951,4wd,,pickup,brown,in
7308605758,fayetteville,22900,2014.0,ford,f-150,,6 cylinders,gas,32561.0,clean,automatic,,4wd,full-size,truck,grey,nc
7313615659,"quad cities, IA/IL",32995,2011.0,chevrolet,corvette,good,8 cylinders,gas,,clean,manual,,rwd,,coupe,white,il
7316951257,spokane / coeur d'alene,129900,2021.0,ram,1500 trx launch edition 702hp every option #114 of 702,,8 cylinders,gas,175.0,clean,automatic,1C6SRFU97MN900114,4wd,,pickup,grey,id
7311940353,chico,46870,2016.0,chevrolet,silverado crew cab ltz 4x4,like new,8 cylinders,gas,47623.0,clean,automatic,,4wd,,pickup,black,ca
7303581208,madison,9990,2013.0,nissan,leaf s hatchback 4d,good,,electric,57268.0,clean,other,1N4AZ0CP4DC415593,fwd,,hatchback,black,wi
7313865928,odessa / midland,12987,1985.0,chevrolet,c/k 20,good,8 cylinders,gas,31151.0,clean,other,1GCGC24M1FF402601,rwd,full-size,truck,black,tx
7311827779,rhode island,35590,2017.0,ram,1500 crew cab big horn,good,8 cylinders,gas,19092.0,clean,other,1C6RR7TT0HS633598,4wd,,pickup,black,ri
7311612615,columbia,20949,2013.0,mercedes-benz,gl-class,,8 cylinders,gas,88890.0,clean,automatic,,4wd,mid-size,SUV,brown,sc
7314259571,macon / warner robins,8880,2009.0,ford,flex,,,gas,178413.0,clean,automatic,2FMEK62C69BB02291,,,SUV,black,ga
7315056738,south florida,14900,2014.0,chevrolet,express,,,gas,,clean,automatic,1GCWGFCA6E1130749,fwd,,van,white,fl
7316154058,fort collins / north CO,14500,2014.0,chevrolet,equinox ltz awd,excellent,6 cylinders,gas,92000.0,clean,automatic,,4wd,mid-size,SUV,grey,co
7303164003,lehigh valley,2400,2006.0,ford,tarus,good,6 cylinders,gas,184660.0,clean,automatic,1FAFP53U66A191272,fwd,full-size,sedan,grey,pa
7313778351,inland empire,18000,2005.0,ram,,good,6 cylinders,diesel,263231.0,clean,automatic,,4wd,full-size,pickup,red,ca
7311252242,western massachusetts,1000,2015.0,honda,accord sedan,,4 cylinders,gas,111400.0,clean,automatic,1HGCR2F74FA114218,fwd,,sedan,grey,ma
7316326695,des moines,5500,2012.0,mini,cooper hardtop,excellent,4 cylinders,gas,119000.0,clean,automatic,WMWSU3C51CT369441,fwd,,coupe,,ia
7316402609,seattle-tacoma,13950,2011.0,audi,a3,excellent,,diesel,81730.0,clean,automatic,WAUKJAFM3BA094827,fwd,,wagon,blue,wa
7309763321,greensboro,16999,2016.0,ford,edge titanium,,,gas,87003.0,clean,automatic,2FMPK3K94GBB74843,,,,,nc
7307292281,montgomery,20590,2017.0,lincoln,mkz premiere sedan 4d,good,,gas,36436.0,clean,other,3LN6L5A97HR666209,fwd,,sedan,,al
7303595168,louisville,21590,2015.0,,Scion FR-S Coupe 2D,good,,gas,24056.0,clean,other,JF1ZNAA19F9711910,rwd,,coupe,orange,ky
7313876341,albuquerque,1,2014.0,dodge,charger,,,gas,140000.0,clean,automatic,,,,,,nm
7307726958,sarasota-bradenton,15997,2006.0,ford,super duty f-350 drw,,8 cylinders,diesel,177642.0,clean,automatic,1FDWW37P76EC70542,4wd,,truck,white,fl
7309862259,wilmington,29590,2018.0,audi,a6 2.0t premium sedan 4d,good,,gas,13035.0,clean,other,WAUC8AFC6JN041814,fwd,,sedan,,nc
7312831143,kennewick-pasco-richland,399,2016.0,ford,f-150,,6 cylinders,gas,70056.0,clean,automatic,1FTEX1EP5GKG05143,4wd,,truck,,wa
7302497953,valdosta,8990,2013.0,,smart fortwo Passion Hatchback,good,,gas,59072.0,clean,automatic,WMEEJ3BA2DK636540,rwd,,coupe,silver,ga
7302819671,moses lake,176,2016.0,chevrolet,malibu limited lt,excellent,4 cylinders,gas,147907.0,,automatic,1G11C5SA1GU147907,,,sedan,,wa
7314243941,san antonio,78981,2020.0,gmc,sierra,,,diesel,19547.0,clean,automatic,1GT19PEYXLF273370,4wd,,pickup,white,tx
7315947042,sacramento,12500,2012.0,chevrolet,equinox lt awd,excellent,,gas,70300.0,clean,automatic,,4wd,mid-size,SUV,blue,ca
7311644669,springfield,21839,2017.0,honda,hr-v,,,gas,23218.0,clean,other,,,,,purple,mo
7313029742,colorado springs,25499,2014.0,ford,f-150,,6 cylinders,gas,117920.0,clean,automatic,,4wd,full-size,pickup,black,co
7308609739,des moines,26995,2015.0,chevrolet,suburban,excellent,8 cylinders,gas,132196.0,clean,automatic,1GNSKJKC7FR711173,4wd,,SUV,,ia
7307124981,modesto,123,1940.0,chevrolet,,,,gas,500.0,clean,automatic,,,,,,ca
7306868435,ft myers / SW florida,28000,2017.0,nissan,titan,,,diesel,68080.0,clean,automatic,1N6BA1F3XHN570659,,,pickup,,fl
7310457578,yakima,35800,2015.0,toyota,tacoma,excellent,6 cylinders,gas,44592.0,clean,automatic,,4wd,,,,wa
7306148918,jacksonville,10900,2011.0,bmw,128i convertible,good,6 cylinders,gas,162070.0,clean,automatic,,rwd,,convertible,blue,fl
7309184879,hartford,14999,2005.0,toyota,tacoma,good,6 cylinders,gas,130104.0,clean,automatic,5TEUU42N45Z024816,,,pickup,silver,ct
7316297445,portland,167,2017.0,chevrolet,cruze lt,,4 cylinders,gas,67557.0,clean,automatic,1G1BE5SM3H7262758,fwd,,sedan,,or
7314445689,tampa bay area,6995,2012.0,volkswagen,beetle,excellent,5 cylinders,gas,105914.0,clean,automatic,3VWJX7AT1CM648656,fwd,sub-compact,coupe,black,fl
7316411208,sacramento,35590,2020.0,ford,ranger supercrew xlt pickup,good,,gas,5291.0,clean,other,1FTER4EH0LLA60039,,,pickup,blue,ca
7315748351,akron / canton,3000,2001.0,toyota,camry,good,6 cylinders,gas,166230.0,clean,automatic,,fwd,mid-size,coupe,,oh
7314497841,fayetteville,9995,2017.0,nissan,altima,,,gas,71111.0,clean,automatic,1N4AL3AP7HC166637,fwd,,sedan,white,nc
7312001282,san antonio,6500,2011.0,,Mazda6 i Touring,excellent,4 cylinders,gas,121670.0,clean,automatic,1YVHZ8CH0B5M02481,fwd,mid-size,sedan,grey,tx
7311451857,philadelphia,49990,2015.0,,Hino 268,good,6 cylinders,diesel,203867.0,clean,automatic,5PVNE8JP7F4S51018,rwd,,,white,pa
7311070447,north jersey,31495,2019.0,cadillac,cts sedan,,,gas,13753.0,clean,automatic,1G6AX5SS9K0112118,,,,,nj
7311701907,memphis,11500,2013.0,chevrolet,express,excellent,8 cylinders,gas,228699.0,clean,automatic,1GCWGFBA2D1127377,rwd,full-size,van,white,tn
7314750694,ft myers / SW florida,8290,2004.0,ford,f-150 lariat automatic,,,gas,216508.0,clean,automatic,1FTPW12574KC06809,rwd,,pickup,red,fl
7303684937,rhode island,5500,2008.0,subaru,outback,,,gas,151419.0,clean,automatic,4S4BP60C287366252,,,other,blue,ri
7304139200,columbus,3995,2008.0,kia,amanti,like new,6 cylinders,gas,157000.0,clean,automatic,,fwd,mid-size,sedan,black,oh
7315472168,las vegas,50700,2019.0,toyota,tundra,,,gas,25528.0,clean,automatic,5TFDY5F11KX842363,4wd,,pickup,white,nv
7302204078,greensboro,12750,2013.0,chrysler,300,good,6 cylinders,gas,82000.0,clean,automatic,,,,sedan,white,nc
7314113072,poconos,9900,2014.0,dodge,dart sxt sedan,like new,4 cylinders,gas,109419.0,clean,automatic,1C3CDFBB6ED677643,,,sedan,white,pa
7316723764,los angeles,4900,2003.0,mercedes-benz,benz,excellent,6 cylinders,gas,126000.0,clean,automatic,,,,,black,ca
7313071803,tulsa,0,2015.0,ram,1500 sport,good,,other,133408.0,clean,automatic,1C6RR7MT9FS563398,4wd,,pickup,black,ok
7305049953,florence,0,2015.0,bmw,x5,,6 cylinders,gas,78104.0,clean,automatic,,rwd,mid-size,SUV,white,sc
7311995318,nashville,9950,2013.0,chevrolet,equinox,,,,160838.0,,automatic,2GNFLNEK4D6169709,,,,,tn
7316513570,inland empire,30900,2014.0,,ISUZU NRR,excellent,,diesel,190856.0,clean,automatic,,,,,,ca
7307791967,worcester / central MA,3988,2006.0,honda,pilot,,,gas,203119.0,clean,automatic,2HKYF18516H512742,4wd,,SUV,white,ma
7311458108,charlotte,199,2017.0,dodge,charger,,,gas,22907.0,clean,automatic,,,,,,nc
7309502867,south bend / michiana,34950,2018.0,jeep,wrangler jk unlimited,,6 cylinders,gas,42351.0,clean,automatic,1C4HJWDG1JL930676,4wd,,SUV,black,in
7313476815,mohave county,9800,1999.0,gmc,sierra z71 4x4,excellent,8 cylinders,gas,182077.0,clean,automatic,,4wd,full-size,truck,red,az
7315716690,"st louis, MO",13500,2016.0,hyundai,santa fe sport,,,gas,118017.0,clean,automatic,5XYZT3LB8GG342572,fwd,,,silver,il
7311370891,eugene,38997,2018.0,toyota,4runner,,6 cylinders,gas,95164.0,clean,automatic,JTEBU5JR1J5505844,4wd,,SUV,,or
7313111065,austin,14900,2010.0,ford,f-150,excellent,,gas,118501.0,clean,automatic,1FTFW1EV0AFD93810,4wd,,pickup,black,tx
7305230396,okaloosa / walton,47500,2014.0,tesla,s p85d,excellent,,electric,77700.0,clean,other,,4wd,full-size,sedan,red,fl
7304100536,baltimore,3900,2003.0,mini,cooper s,good,4 cylinders,gas,165000.0,clean,manual,,fwd,,hatchback,blue,md
7303601993,monterey bay,0,2019.0,jeep,renegade latitude,,4 cylinders,gas,1.0,clean,automatic,ZACNJABB2KPK68453,fwd,,SUV,,ca
7315790318,eugene,0,2015.0,ford,f-350 super duty long bed,,8 cylinders,diesel,141185.0,clean,automatic,1FT8W3BT6FEA91412,4wd,,truck,,or
7314914572,houston,3500,2008.0,honda,civic hybrid,excellent,4 cylinders,hybrid,130000.0,clean,automatic,,fwd,mid-size,sedan,grey,tx
7315556934,philadelphia,6200,2009.0,chevrolet,silverado,like new,8 cylinders,gas,250555.0,clean,automatic,,rwd,full-size,truck,white,pa
7304857640,colorado springs,15990,2012.0,toyota,camry le sedan 4d,good,,other,31907.0,clean,other,4T4BF1FK0CR232327,,,sedan,silver,co
7314393027,ventura county,13999,2015.0,nissan,rogue,excellent,,gas,82487.0,clean,automatic,5N1AT2MT3FC898804,fwd,,SUV,,ca
7315034679,hartford,2488,2004.0,subaru,legacy,,,gas,183759.0,clean,automatic,4S3BE625647202490,,compact,sedan,green,ct
7308459668,hartford,42990,2020.0,ford,f150 supercrew cab xl,good,6 cylinders,gas,7973.0,clean,other,1FTEW1CP8LKF32950,,,pickup,silver,ct
7312873837,corvallis/albany,44150,1962.0,ferrari,kit car,good,8 cylinders,gas,35254.0,clean,manual,HLS30276346,rwd,,coupe,red,or
7311908147,san antonio,4999,1999.0,ford,f350 super duty,fair,10 cylinders,gas,212000.0,clean,automatic,,4wd,full-size,pickup,silver,tx
7314482451,williamsport,16590,2015.0,volkswagen,beetle 1.8t fleet,good,,gas,39649.0,clean,other,3VWF17AT1FM655022,fwd,,hatchback,black,pa
7313632392,shreveport,7300,2009.0,toyota,avalon,excellent,6 cylinders,gas,171550.0,clean,automatic,,fwd,full-size,sedan,silver,la
7316909349,sacramento,40000,2008.0,,freightliner century,good,,diesel,679421.0,clean,manual,,,,,white,ca
7316279079,long island,0,2018.0,bmw,430i,excellent,,gas,35947.0,clean,automatic,WBA4J3C57JBG95817,,,sedan,white,ny
7312811690,columbus,25590,2015.0,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290.0,clean,other,1GTN1TEH9FZ243281,,,pickup,white,oh
7315759066,orange county,8000,2007.0,ford,f150 4x4,good,8 cylinders,gas,165000.0,clean,automatic,,4wd,,,,ca
7314256548,twin falls,30987,2019.0,mazda,cx-5,,,gas,9010.0,clean,automatic,JM3KFBDY5K0553045,,,,,id
7316680544,san diego,29990,2016.0,chevrolet,colorado extended cab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,,pickup,red,ca
7315216089,new york city,0,2004.0,toyota,sienna,excellent,,gas,128870.0,clean,automatic,5TDBA22C34S013174,,,wagon,brown,ny
7312390453,las vegas,10995,2011.0,bmw,328i hardtop convertible,excellent,6 cylinders,gas,117400.0,clean,automatic,,rwd,compact,convertible,white,nv
7301955515,baton rouge,44590,2018.0,mercedes-benz,mercedes-amg,good,,other,12060.0,clean,other,WDDWJ6EB9JF705470,,,coupe,,la
7311561440,hattiesburg,1500,1997.0,gmc,,fair,,gas,285115.0,clean,other,,rwd,full-size,truck,white,ms
7316720590,anchorage / mat-su,50988,2019.0,gmc,yukon xl slt automatic,,,gas,38382.0,clean,automatic,1GKS2GKC6KR217946,4wd,,SUV,white,ak
7314454671,las vegas,11497,2012.0,ford,fusion,excellent,4 cylinders,gas,56294.0,clean,automatic,3FAHP0HA5CR170120,fwd,,sedan,green,nv
7310893734,springfield,24900,2017.0,,CHRYLSER 300C,excellent,6 cylinders,gas,41005.0,clean,automatic,2C3CCAEG6HH588675,rwd,,sedan,red,mo
7310992039,san antonio,72981,2020.0,ford,f-350,,,diesel,13709.0,clean,automatic,1FT8W3DT3LEE61014,4wd,,pickup,,tx
7307874829,ft myers / SW florida,18800,2007.0,ford,f250 super duty,excellent,8 cylinders,diesel,205110.0,clean,automatic,1FTWW31P07EB30394,4wd,full-size,truck,white,fl
7312821323,cincinnati,15800,2017.0,buick,encore,,4 cylinders,gas,53797.0,clean,automatic,KL4CJASB0HB088895,fwd,,SUV,grey,oh
7315371890,rhode island,7500,2002.0,jaguar,xj sport,like new,8 cylinders,gas,110000.0,clean,automatic,,rwd,full-size,sedan,silver,ri
7303112347,wyoming,15999,2018.0,chevrolet,"cruze, lt",excellent,4 cylinders,gas,36465.0,clean,automatic,1G1BE5SM7J7133704,fwd,mid-size,sedan,black,wy
7316334264,sandusky,43920,2020.0,ford,f-150,excellent,6 cylinders,gas,18428.0,clean,automatic,1FTEW1E42LFA41382,4wd,mid-size,truck,,oh
7308288095,corpus christi,22581,2019.0,nissan,altima,,4 cylinders,gas,52866.0,clean,automatic,,fwd,mid-size,sedan,grey,tx
7314857354,boise,41999,2020.0,chevrolet,colorado zr2,like new,6 cylinders,gas,11936.0,clean,automatic,,4wd,,truck,grey,id
7310354948,bozeman,35998,2018.0,toyota,tacoma,,,gas,35600.0,clean,automatic,3TMCZ5AN2JM151706,4wd,,truck,,mt
7312759827,cincinnati,16910,2017.0,mini,hardtop 2 door,,,gas,32864.0,clean,automatic,WMWXP5C37H2G60775,fwd,,hatchback,silver,oh
7313975943,new haven,13800,2016.0,ford,fusion,good,4 cylinders,gas,92000.0,clean,automatic,3FA6P0T93GR159322,,,other,grey,ct
7316305655,new hampshire,12000,1965.0,ford,galaxie 500,good,8 cylinders,gas,85342.0,clean,automatic,5E64X292869,rwd,mid-size,sedan,blue,nh
7303239031,appleton-oshkosh-FDL,14400,2014.0,ford,transit connect,excellent,4 cylinders,gas,63430.0,clean,automatic,NM0LS7E78E1171325,fwd,,,white,wi
7307144033,brainerd,0,2018.0,ford,f-150,,,gas,25608.0,clean,automatic,1FTFW1E54JKE09899,4wd,,,black,mn
7316489964,muskegon,3200,2005.0,ram,1500 4x4,fair,8 cylinders,gas,186890.0,clean,automatic,,4wd,,pickup,silver,mi
7315721216,spokane / coeur d'alene,16595,2014.0,nissan,juke,,,gas,54085.0,clean,automatic,JN8AF5MVXET358951,,,SUV,silver,id
7311426463,south jersey,23973,2000.0,porsche,911 carrera,good,6 cylinders,gas,66300.0,clean,manual,,rwd,compact,convertible,black,nj
7311678811,salem,676,2014.0,toyota,fj cruiser 4dr at,,6 cylinders,gas,62957.0,clean,automatic,JTEBU4BF4EK191192,4wd,,SUV,,or
7314889961,ocala,18999,1930.0,ford,,excellent,4 cylinders,gas,1.0,clean,manual,,,,coupe,black,fl
7301742028,lehigh valley,3600,2006.0,kia,sedona lxmini van,good,6 cylinders,gas,164536.0,,automatic,KNDMB233466053223,,,van,,pa
7304400527,fort wayne,5900,2011.0,ford,,,,gas,150000.0,clean,automatic,,,,,,in
7314554156,inland empire,8975,2006.0,ford,ranger,,,gas,,clean,,1FTYR44E76PA28657,,,other,blue,ca
7311841853,orlando,7995,2011.0,mazda,cx-7,,4 cylinders,gas,104104.0,clean,automatic,,fwd,mid-size,SUV,custom,fl
7305835742,northern michigan,30600,2019.0,ford,transit t250,excellent,,gas,43500.0,clean,automatic,,,,,white,mi
7316163488,charlottesville,17258,2014.0,nissan,rogue,,,gas,36783.0,clean,automatic,5N1AT2MV1EC759464,,,,silver,va
7305686725,harrisburg,31990,2020.0,buick,enclave essence sport,good,6 cylinders,gas,20337.0,clean,other,5GAERBKW6LJ216038,fwd,,SUV,silver,pa
7312921268,baltimore,9999,2016.0,hyundai,sonata,,4 cylinders,gas,112704.0,clean,automatic,5NPE24AF0GH385244,fwd,,sedan,white,md
7316527318,columbia,44881,2011.0,ford,f250 super duty lariat,,,diesel,84616.0,clean,automatic,1FT7W2BT4BEB13701,,,,,sc
7308460461,kennewick-pasco-richland,0,2012.0,nissan,titan,,,gas,140502.0,clean,automatic,1N6AA0EJ2CN303627,4wd,,pickup,red,wa
7315124848,reno / tahoe,5950,2006.0,honda,accord ex 4cyl,excellent,4 cylinders,gas,209000.0,clean,automatic,,fwd,mid-size,sedan,red,ca
7311927899,shreveport,5950,2008.0,toyota,camry,,4 cylinders,gas,140000.0,clean,automatic,,,,,,la
7316842785,san antonio,7900,2007.0,chevrolet,suburban lt,,,gas,262622.0,clean,automatic,3GNFC16J57G170018,,,,,tx
7314560974,philadelphia,1000,2001.0,chevrolet,silverado 1500,fair,8 cylinders,gas,227000.0,clean,automatic,,4wd,full-size,pickup,white,pa
7304100091,dayton / springfield,0,2014.0,ford,f-150,excellent,8 cylinders,gas,55675.0,clean,automatic,1FTFX1EF0EKF52389,4wd,mid-size,truck,red,oh
7315330343,tyler / east TX,29990,2015.0,gmc,canyon extended cab sle,good,,other,16701.0,clean,other,1GTH6BEA8F1155669,4wd,,pickup,silver,tx
7309746627,gainesville,20804,2020.0,ford,ecosport titanium,,,gas,7.0,clean,automatic,,,,,,fl
7314765815,orange county,20997,2018.0,gmc,terrain,,,gas,28880.0,clean,automatic,3GKALMEV5JL340664,fwd,,,silver,ca
7305210917,jacksonville,13499,2016.0,chevrolet,cruze limited ls,excellent,4 cylinders,gas,36237.0,,automatic,1G1PC5SG6G7187414,,,sedan,,nc
7316084824,long island,6500,2004.0,ford,f350 super duty,,,gas,130000.0,clean,automatic,,,,,,ny
7315711656,long island,4000,2012.0,hyundai,elantra,good,4 cylinders,gas,99000.0,clean,automatic,,fwd,,,,ny
7314588807,lima / findlay,14990,2016.0,dodge,dart,good,4 cylinders,gas,76120.0,clean,automatic,1C3CDFFA4GD819556,fwd,compact,sedan,red,oh
7308636257,yuba-sutter,8499,2005.0,acura,tl,excellent,6 cylinders,gas,147406.0,,automatic,19UUA66205A038177,,,sedan,,ca
7303845226,bakersfield,57895,2019.0,ford,f-450sd,,,gas,27061.0,clean,automatic,1FDUF4GYXKEF59611,rwd,,,white,ca
7312389693,meridian,9500,1990.0,toyota,supra,,,gas,150000.0,clean,automatic,,,,,,ms
7302746791,gold country,3900,1974.0,volkswagen,,,4 cylinders,gas,84880.0,clean,manual,,rwd,,,blue,ca
7302590625,reading,26990,2014.0,lexus,ls 460 sedan 4d,good,,other,96454.0,clean,automatic,JTHBL5EF9E5130801,rwd,,sedan,red,pa
7312375403,central NJ,36590,2018.0,dodge,charger r/t sedan 4d,good,8 cylinders,gas,5509.0,clean,other,2C3CDXCT2JH293885,rwd,,sedan,black,nj
7307272601,oklahoma city,35590,2018.0,gmc,sierra 1500 double cab sle,good,,other,19458.0,clean,other,1GTV2MEH7JZ364418,4wd,,pickup,black,ok
7305580129,kalamazoo,19995,2018.0,chevrolet,malibu,,,gas,21341.0,clean,automatic,1G1ZD5ST7JF224437,fwd,,,,mi
7315012702,atlanta,7250,2007.0,toyota,rav4,good,6 cylinders,gas,162.0,clean,automatic,,4wd,,,,ga
7303548151,san marcos,43590,2018.0,mercedes-benz,mercedes-amg,good,,other,28832.0,clean,other,WDDWJ6EB7JF646273,,,coupe,white,tx
7305754666,madison,29466,2020.0,,GRAND CHEROKEE SUV,like new,6 cylinders,gas,14873.0,clean,automatic,1C4RJFAG3LC132224,4wd,,SUV,black,wi
7315693923,knoxville,29998,2014.0,mercedes-benz,cls,,8 cylinders,gas,57406.0,clean,automatic,,rwd,full-size,sedan,grey,tn
7305349539,fargo / moorhead,3800,1998.0,chevrolet,express 2500,good,8 cylinders,gas,148000.0,clean,automatic,,rwd,full-size,,white,mn
7315238445,fredericksburg,7500,2007.0,nissan,frontier crew cab,good,6 cylinders,gas,267000.0,clean,automatic,1N6AD07W17C431584,4wd,full-size,truck,black,va
7315090297,palm springs,3999,2001.0,hyundai,xg300 l,excellent,6 cylinders,gas,69000.0,clean,automatic,KMHFU45DX1A145653,,,sedan,,ca
7313645205,inland empire,9999,2010.0,ford,mustang v6,good,6 cylinders,gas,100393.0,clean,automatic,1ZVBP8AN6A5124403,,,coupe,,ca
7306936481,richmond,26990,2016.0,ford,super duty f-750 straight frame,good,8 cylinders,diesel,201035.0,clean,automatic,1FDWF7DC4GDA01690,rwd,full-size,truck,white,va
7309401279,pittsburgh,9950,2014.0,chevrolet,equinox ls,,4 cylinders,gas,90363.0,clean,automatic,2GNFLEEK3E6139344,4wd,,SUV,blue,pa
7313138587,"kansas city, MO",4800,2012.0,jeep,compass,good,4 cylinders,gas,142000.0,clean,automatic,,fwd,compact,other,black,ks
7313568293,palm springs,25000,2009.0,ford,f350 super duty,excellent,8 cylinders,other,82294.0,clean,automatic,,,,,white,ca
7307305415,richmond,0,2016.0,bmw,750i,,,gas,119607.0,clean,automatic,WBA7F2C55GG416091,,full-size,sedan,black,va
7313852470,columbia / jeff city,10500,2015.0,fiat,500 lounge,like new,4 cylinders,gas,45000.0,clean,automatic,,fwd,full-size,hatchback,brown,mo
7303639564,indianapolis,32800,2018.0,ford,transit,excellent,6 cylinders,gas,43479.0,clean,automatic,1FBAX2CGXJKA55456,rwd,full-size,van,white,in
7312985562,memphis,19873,2013.0,ford,f150,excellent,8 cylinders,gas,121079.0,clean,automatic,,4wd,,pickup,yellow,tn
7315958790,"washington, DC",10000,1934.0,ford,,,,other,1000.0,missing,other,,,,,,dc
7309060871,syracuse,4200,2007.0,toyota,camry,good,4 cylinders,gas,160000.0,clean,automatic,,,,,grey,ny
7314138607,oklahoma city,8200,2013.0,honda,accord ex,,4 cylinders,gas,132000.0,clean,manual,,fwd,,,black,ok
7303634950,salina,63990,2019.0,audi,q8 premium sport utility 4d,good,,other,20126.0,clean,automatic,WA1AVAF19KD013248,,,other,black,ks
7315510716,denver,12999,2011.0,audi,q5,,,gas,104693.0,clean,automatic,WA1LFAFP1BA048510,,,SUV,black,co
7307647858,albany,23990,2017.0,ford,explorer,,,gas,92034.0,clean,automatic,1FM5K8GT7HGC43916,4wd,,SUV,black,ny
7316537864,ft myers / SW florida,3750,2000.0,ford,ranger xlt,good,6 cylinders,gas,162000.0,clean,automatic,1FTYR14V3YTA14134,rwd,mid-size,truck,brown,fl
7315601706,albuquerque,0,2010.0,volkswagen,passat,,,gas,126238.0,clean,automatic,WVWMP9AN9AE563788,,,sedan,silver,nm
7309279977,south jersey,2600,2002.0,honda,accord,,4 cylinders,gas,249161.0,clean,manual,1HGCG31472A034673,fwd,,coupe,blue,nj
7306858280,wausau,12589,2013.0,gmc,terrain,excellent,6 cylinders,gas,96985.0,clean,automatic,2GKFLWE38D6235920,fwd,full-size,SUV,silver,wi
7316284094,minneapolis / st paul,12399,2010.0,audi,q7,,,gas,159430.0,clean,automatic,WA1DVAFE9AD000157,,,,black,mn
7313344336,chico,5500,2013.0,subaru,impreza,excellent,4 cylinders,gas,215000.0,clean,automatic,,4wd,,,,ca
